continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
Africa,Chad,982003,18.732207,15.454166,11,11,0,0,0,2020-04-11 19:44:32
North America,Belize,972001,-88.49765,17.189877,8,9,0,0,1,2020-04-11 19:44:32
Africa,Zimbabwe,984013,29.154857,-19.015438,10,13,0,0,3,2020-04-11 19:44:32
Africa,Mozambique,984008,35.529562,-18.665695,19,20,0,1,0,2020-04-11 19:44:32
Africa,Botswana,984002,24.684866,-22.328474,12,13,0,0,1,2020-04-11 19:44:32
North America,Haiti,974008,-72.285215,18.971187,28,30,0,0,2,2020-04-11 19:44:32
Europe,Monaco,961005,7.412841,43.750298,86,90,0,3,1,2020-04-11 19:44:32
Africa,Libya,981003,17.228331,26.3351,29,37,0,3,5,2020-04-11 19:44:32
Africa,Algeria,981001,1.659626,28.033886,1268,1761,0,237,256,2020-04-11 19:44:32
Africa,Togo,982016,0.824782,8.619543,48,76,0,25,3,2020-04-11 19:44:32
North America,Guatemala,972004,-90.230759,15.783471,92,95,0,0,3,2020-04-11 19:44:32
North America,Bahamas,974002,-77.39628,25.03428,33,40,0,0,7,2020-04-11 19:44:32
Africa,Gabon,983004,11.609444,-0.803689,44,46,0,1,1,2020-04-11 19:44:32
Africa,Tanzania,985009,34.888822,-6.369028,24,32,0,5,3,2020-04-11 19:44:32
Africa,Malawi,984006,34.301525,-13.254308,8,9,0,0,1,2020-04-11 19:44:32
North America,Jamaica,974009,-77.297508,18.109581,59,63,0,0,4,2020-04-11 19:44:32
South America,French Guiana,0,-53.125782,3.933889,83,83,0,0,0,2020-04-11 19:44:32
Europe,Sweden,962005,18.643501,60.128161,8798,9685,0,17,870,2020-04-11 19:44:32
Europe,France,961002,2.213749,46.227638,52547,90676,0,24932,13197,2020-04-11 19:44:32
South America,Suriname,973010,-56.027783,3.919305,5,10,0,4,1,2020-04-11 19:44:32
Africa,Uganda,985010,32.290275,1.373333,53,53,0,0,0,2020-04-11 16:18:31
North America,Antigua and Barbuda,974001,-61.796428,17.060816,17,19,0,0,2,2020-04-11 16:18:31
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,8,8,0,0,0,2020-04-11 16:18:31
Europe,Liechtenstein,963005,9.555373,47.166,78,79,0,0,1,2020-04-11 16:18:31
Oceania,Papua New Guinea,990009,143.95555,-6.314993,2,2,0,0,0,2020-04-11 16:18:31
North America,Barbados,974003,-59.543198,13.193887,60,63,0,0,3,2020-04-11 16:18:31
Oceania,French Polynesia,0,-149.406843,-17.679742,51,51,0,0,0,2020-04-11 16:18:31
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,2020-04-10 13:46:30
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,2020-04-10 13:46:30
Africa,Central African Republic,983002,20.939444,6.611111,11,11,0,0,0,2020-04-10 13:46:30
North America,Nicaragua,972006,-85.207229,12.865416,5,6,0,0,1,2020-04-10 13:46:30
Asia,Maldives,953004,73.22068,3.202778,6,19,0,13,0,2020-04-10 13:46:30
Africa,Angola,984001,17.873887,-11.202692,15,19,0,2,2,2020-04-10 13:46:30
Asia,Mongolia,0,103.846656,46.862496,14,16,0,2,0,2020-04-10 13:46:30
Africa,Gambia,982005,-15.310139,13.443182,3,4,0,0,1,2020-04-10 13:46:30
Africa,Liberia,982009,-9.429499,6.428055,24,31,0,3,4,2020-04-10 13:46:30
Oceania,Fiji,990002,179.414413,-16.578193,15,15,0,0,0,2020-04-10 13:46:30
Asia,Nepal,953005,84.124008,28.394857,8,9,0,1,0,2020-04-10 13:46:30
Asia,Laos,952006,102.495496,19.85627,15,15,0,0,0,2020-04-10 13:46:30
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,2020-02-29 13:08:48
Asia,China,951001,104.195397,35.86166,2122,83305,0,77838,3345,2020-04-10 08:30:57
South America,Brazil,973003,-51.92528,-14.235004,16789,17857,0,127,941,2020-04-10 08:12:44
Asia,Turkey,955018,35.243322,38.963745,39232,42282,0,2142,908,2020-04-10 08:12:44
North America,Haiti,974008,-72.285215,18.971187,26,27,0,0,1,2020-04-10 08:11:43
Asia,Israel,955009,34.851612,31.046051,9112,9968,0,770,86,2020-04-10 08:11:43
Asia,Cyprus,955005,33.429859,35.126413,548,562,0,0,14,2020-04-10 08:11:43
Africa,Burkina Faso,982002,-1.561593,12.238333,273,443,0,146,24,2020-04-10 08:11:43
Asia,Singapore,952009,103.819836,1.352083,1497,1910,0,406,7,2020-04-10 08:11:43
Asia,Japan,951002,138.252924,36.204824,5036,5548,0,404,108,2020-04-10 08:11:43
Asia,Vietnam,952011,108.277199,14.058324,129,255,0,126,0,2020-04-10 08:11:43
North America,Belize,972001,-88.49765,17.189877,7,8,0,0,1,2020-04-10 08:11:43
Africa,Egypt,981002,30.802498,26.820553,1233,1699,0,348,118,2020-04-10 08:11:43
North America,Puerto Rico,0,-66.590149,18.220833,596,620,0,0,24,2020-04-10 08:11:43
Europe,Belgium,961001,4.469936,50.503887,19588,24983,0,2872,2523,2020-04-10 08:11:43
Africa,Ghana,982006,-1.023194,7.946527,258,313,0,49,6,2020-04-10 08:11:43
Oceania,New Zealand,990007,174.885971,-40.900557,674,992,4,317,1,2020-04-10 08:11:43
Europe,Liechtenstein,963005,9.555373,47.166,78,79,0,0,1,2020-04-10 08:11:43
Europe,Malta,965019,14.375416,35.937496,298,299,0,0,1,2020-04-10 08:11:43
Europe,Switzerland,963008,8.227512,46.818188,12502,24051,0,10600,949,2020-04-10 08:11:43
Europe,Lithuania,964004,23.881275,55.169438,938,955,0,1,16,2020-04-10 08:11:43
South America,Argentina,973001,-63.616672,-38.416097,1372,1795,0,358,65,2020-04-10 08:11:43
Europe,Slovakia,963007,19.699024,48.669026,683,701,0,16,2,2020-04-10 08:11:43
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,8,8,0,0,0,2020-04-10 08:11:43
Africa,Tunisia,981006,9.537499,33.886917,618,643,0,0,25,2020-04-10 08:11:43
Africa,Guinea,0,-9.696645,9.945587,183,194,0,11,0,2020-04-10 08:11:43
Asia,Qatar,955015,51.183884,25.354826,2164,2376,0,206,6,2020-04-10 08:11:43
South America,Uruguay,973011,-55.765835,-32.522779,257,456,0,192,7,2020-04-10 08:11:43
Asia,Azerbaijan,955003,47.576927,40.143105,816,926,0,101,9,2020-04-10 08:11:43
Europe,Albania,965001,20.168331,41.153332,255,409,0,131,23,2020-04-10 08:11:43
Africa,Niger,982011,8.081666,17.607789,359,410,0,40,11,2020-04-10 08:11:43
North America,Honduras,972005,-86.241905,15.199999,320,343,0,0,23,2020-04-10 08:11:43
Africa,Sierra Leone,982015,-11.779889,8.460555,7,7,0,0,0,2020-04-10 08:11:43
Europe,Latvia,964003,24.603189,56.879635,587,589,0,0,2,2020-04-10 08:11:43
Europe,Spain,965015,-3.74922,40.463667,85043,152446,0,52165,15238,2020-04-10 08:11:43
North America,El Salvador,972003,-88.89653,13.794185,88,93,0,0,5,2020-04-10 08:11:43
Europe,Germany,963003,10.451526,51.165691,56169,108202,0,49926,2107,2020-04-10 08:11:43
Africa,Kenya,985005,37.906193,-0.023559,165,184,0,12,7,2020-04-10 08:11:43
Oceania,Guam,0,144.793731,13.444304,121,125,0,0,4,2020-04-10 08:11:43
Europe,Moldova,964005,28.369885,47.411631,1116,1174,0,30,28,2020-04-10 08:11:43
Africa,Nigeria,982013,8.675277,9.081999,230,288,0,51,7,2020-04-10 08:11:43
North America,Cuba,974004,-77.781167,21.521757,445,457,0,0,12,2020-04-10 08:11:43
North America,Antigua and Barbuda,974001,-61.796428,17.060816,17,19,0,0,2,2020-04-10 08:11:43
Asia,Jordan,955010,36.238414,30.585164,204,372,0,161,7,2020-04-10 08:11:43
Europe,San Marino,965012,12.457777,43.94236,272,308,0,2,34,2020-04-10 08:11:43
South America,Venezuela,0,-66.58973,6.42375,159,166,0,0,7,2020-04-10 08:11:43
South America,French Guiana,0,-53.125782,3.933889,77,77,0,0,0,2020-04-10 08:11:43
Europe,Guernsey,0,-2.585278,49.465691,162,166,0,0,4,2020-04-10 08:11:43
Oceania,French Polynesia,0,-149.406843,-17.679742,51,51,0,0,0,2020-04-10 08:11:43
Europe,Austria,963001,14.550072,47.516231,10189,12969,0,2507,273,2020-04-10 08:11:43
Asia,Lebanon,955012,35.862285,33.854721,501,582,0,62,19,2020-04-10 08:11:43
Europe,Gibraltar,0,-5.345374,36.137741,112,113,0,0,1,2020-04-10 08:11:43
Europe,Ireland,961003,-8.24389,53.41291,5989,6224,0,0,235,2020-04-10 08:11:43
Asia,Kuwait,955011,47.481766,29.31166,797,910,0,112,1,2020-04-10 08:11:43
Africa,South Africa,984011,22.937506,-30.559482,1871,1934,0,45,18,2020-04-10 08:11:43
Europe,Croatia,965005,15.2,45.1,1168,1407,0,219,20,2020-04-10 08:11:43
North America,Jamaica,974009,-77.297508,18.109581,60,63,0,0,3,2020-04-10 08:11:43
Asia,Armenia,955002,45.038189,40.069099,773,921,0,138,10,2020-04-10 08:11:43
Asia,Georgia,955006,43.356892,42.315407,165,214,0,46,3,2020-04-10 08:11:43
North America,Panama,972007,-80.782127,8.537981,2186,2249,0,4,59,2020-04-10 08:11:43
Asia,Iraq,955008,43.679291,33.223191,667,1232,0,496,69,2020-04-10 08:11:43
Asia,Pakistan,953006,69.345116,30.375321,3854,4489,0,572,63,2020-04-10 08:11:43
Europe,Czech Republic,963002,15.472962,49.817492,5054,5467,0,301,112,2020-04-10 08:11:43
Europe,Estonia,964002,25.013607,58.595272,1111,1207,0,72,24,2020-04-10 08:11:43
Europe,Hungary,963004,19.503304,47.162494,820,980,0,94,66,2020-04-10 08:11:43
Asia,Bangladesh,953001,90.356331,23.684994,165,218,0,33,20,2020-04-10 08:11:43
North America,Costa Rica,972002,-83.753428,9.748917,481,483,0,0,2,2020-04-10 08:11:43
North America,Trinidad and Tobago,974013,-61.222503,10.691803,99,107,0,0,8,2020-04-10 08:11:43
Europe,Ukraine,964007,31.16558,48.379433,1800,1892,0,35,57,2020-04-10 08:11:43
Europe,Norway,962004,8.468946,60.472024,6049,6157,0,0,108,2020-04-10 08:11:43
South America,Chile,973004,-71.542969,-35.675147,4800,5972,0,1115,57,2020-04-10 08:11:43
North America,Guatemala,972004,-90.230759,15.783471,84,87,0,0,3,2020-04-10 08:11:43
Asia,Malaysia,952007,101.975766,4.210484,2553,4228,0,1608,67,2020-04-10 08:11:43
South America,Ecuador,973006,-78.183406,-1.831239,4068,4450,0,140,242,2020-04-10 08:11:43
North America,Martinique,0,-61.024174,14.641528,148,152,0,0,4,2020-04-10 08:11:43
Africa,Mauritius,984014,57.552152,-20.348404,284,314,0,23,7,2020-04-10 08:11:43
Europe,Denmark,962001,9.501785,56.26392,4504,5635,0,894,237,2020-04-10 08:11:43
Oceania,Papua New Guinea,990009,143.95555,-6.314993,2,2,0,0,0,2020-04-10 08:11:43
South America,Paraguay,973009,-58.443832,-23.442503,102,119,0,12,5,2020-04-10 08:11:43
South America,Colombia,973005,-74.297333,4.570868,1915,2054,0,85,54,2020-04-10 08:11:43
Europe,Iceland,962003,-19.020835,64.963051,954,1648,0,688,6,2020-04-10 08:11:43
Europe,Bulgaria,965004,25.48583,42.733883,591,618,0,3,24,2020-04-10 08:11:43
North America,Barbados,974003,-59.543198,13.193887,60,63,0,0,3,2020-04-10 08:11:43
Asia,Afghanistan,955001,67.709953,33.93911,438,484,0,31,15,2020-04-10 08:11:43
Asia,Uzbekistan,954005,64.585262,41.377491,522,555,0,30,3,2020-04-10 08:11:43
Europe,Andorra,965002,1.601554,42.546245,500,583,0,58,25,2020-04-10 08:11:43
South America,Bolivia,973002,-63.588653,-16.290154,195,210,0,0,15,2020-04-10 08:11:43
North America,Bahamas,974002,-77.39628,25.03428,30,36,0,0,6,2020-04-10 08:11:43
Asia,Brunei,952002,114.727669,4.535277,69,135,0,65,1,2020-04-10 08:08:41
Oceania,Australia,990001,133.775136,-25.274398,5883,6052,0,119,50,2020-04-10 08:08:41
Africa,Senegal,982014,-14.452362,14.497401,125,250,0,123,2,2020-04-10 08:08:41
Europe,Monaco,961005,7.412841,43.750298,80,84,0,3,1,2020-04-10 08:08:41
Europe,Bosnia and Herzegovina,965003,17.679076,43.915886,710,846,0,101,35,2020-04-10 08:08:41
Asia,Oman,955013,55.923255,21.512583,345,457,0,109,3,2020-04-10 08:08:41
Asia,Philippines,952008,121.774017,12.879721,3749,4076,0,124,203,2020-04-10 08:08:41
Europe,Poland,963006,19.145136,51.919438,5117,5575,0,284,174,2020-04-10 08:08:41
South America,Peru,973008,-75.015152,-9.189967,2980,4332,0,1231,121,2020-04-10 08:08:41
Africa,Djibouti,985002,42.590275,11.825138,111,140,0,28,1,2020-04-10 08:08:41
Africa,Uganda,985010,32.290275,1.373333,53,53,0,0,0,2020-04-10 08:08:41
South America,Guyana,973007,-58.93018,4.860416,31,37,0,0,6,2020-04-10 08:08:41
North America,Canada,971001,-106.346771,56.130366,17471,20765,0,2770,524,2020-04-10 08:08:41
Asia,United Arab Emirates,955019,53.847818,23.424076,2408,2659,0,239,12,2020-04-10 08:08:41
Europe,France,961002,2.213749,46.227638,50918,86334,0,23206,12210,2020-04-10 08:08:41
Europe,Romania,965011,24.96676,45.943161,4326,5202,0,647,229,2020-04-10 08:08:41
Europe,Sweden,962005,18.643501,60.128161,8331,9141,0,17,793,2020-04-10 08:08:41
Europe,United Kingdom,961007,-3.435973,55.378051,56964,65077,0,135,7978,2020-04-10 08:08:41
Africa,Mali,982010,-3.996166,17.570692,45,74,0,22,7,2020-04-10 08:08:41
Asia,Indonesia,952005,113.921327,-0.789275,2949,3293,0,64,280,2020-04-10 08:08:41
North America,Mexico,971003,-102.552784,23.634501,3006,3181,0,1,174,2020-04-10 08:08:41
Europe,Russia,964006,105.318756,61.52401,9357,10131,0,698,76,2020-04-10 08:08:41
Asia,Bahrain,955004,50.637772,25.930414,355,855,0,495,5,2020-04-10 08:08:41
Africa,Morocco,981004,-7.09262,31.791702,1168,1374,0,109,97,2020-04-10 08:08:41
Europe,Greece,965007,21.824312,39.074208,1850,1955,0,19,86,2020-04-10 08:08:41
Asia,India,953003,78.96288,20.593684,5218,5865,0,478,169,2020-04-10 07:49:21
Europe,Portugal,965010,-8.224454,39.399872,12621,13141,0,140,380,2020-04-10 07:49:21
Africa,Liberia,982009,-9.429499,6.428055,17,24,0,3,4,2020-04-10 07:49:21
Africa,Algeria,981001,1.659626,28.033886,1130,1572,0,237,205,2020-04-10 07:49:21
Africa,Gabon,983004,11.609444,-0.803689,42,44,0,1,1,2020-04-10 07:49:21
Europe,Slovenia,965014,14.995463,46.151241,953,1124,0,128,43,2020-04-10 07:49:21
Europe,Finland,962002,25.748151,61.92411,2553,2605,0,10,42,2020-04-10 01:01:18
Asia,Saudi Arabia,955016,45.079162,23.885942,2260,2932,0,631,41,2020-04-10 01:01:18
Europe,Italy,965008,12.56738,41.87194,96877,143626,0,28470,18279,2020-04-10 01:01:18
Africa,Sudan,981005,30.217636,12.862807,11,15,0,2,2,2020-04-09 23:51:20
Europe,Netherlands,961006,5.291266,52.132633,16412,21762,0,2954,2396,2020-04-09 23:40:12
Europe,Isle of Man,0,-4.548056,54.236107,149,150,0,0,1,2020-04-09 23:40:12
Africa,Togo,982016,0.824782,8.619543,46,73,0,24,3,2020-04-09 23:40:12
North America,Dominican Republic,974006,-70.162651,18.735693,1858,1956,0,0,98,2020-04-09 20:42:43
Africa,Ethiopia,985004,40.489673,9.145,50,56,0,4,2,2020-04-09 19:55:58
Africa,Botswana,984002,24.684866,-22.328474,5,6,0,0,1,2020-04-09 19:14:27
Africa,Angola,984001,17.873887,-11.202692,15,19,0,2,2,2020-04-09 19:14:27
Africa,Zimbabwe,984013,29.154857,-19.015438,8,11,0,0,3,2020-04-09 19:14:27
Africa,Mozambique,984008,35.529562,-18.665695,16,17,0,1,0,2020-04-09 19:14:27
North America,Nicaragua,972006,-85.207229,12.865416,5,6,0,0,1,2020-04-09 19:14:27
Africa,Madagascar,984005,46.869107,-18.766947,82,93,0,11,0,2020-04-09 19:14:27
Asia,Mongolia,0,103.846656,46.862496,14,16,0,2,0,2020-04-09 19:14:27
Europe,Luxembourg,961004,6.129583,49.815273,2747,3034,0,241,46,2020-04-09 19:14:27
Africa,Chad,982003,18.732207,15.454166,10,10,0,0,0,2020-04-09 19:14:27
Africa,Central African Republic,983002,20.939444,6.611111,11,11,0,0,0,2020-04-09 19:14:27
Africa,Benin,982001,2.315834,9.30769,20,26,0,5,1,2020-04-09 19:14:27
Africa,Cameroon,983001,12.354722,7.369722,658,730,0,62,10,2020-04-09 19:14:27
Asia,Syria,955017,38.996815,34.802075,14,19,0,2,3,2020-04-09 19:14:27
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,2020-04-09 19:14:27
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,2020-04-09 19:14:27
Asia,Iran,955007,53.688046,32.427908,30867,67286,0,32309,4110,2020-04-09 19:14:27
Africa,Tanzania,985009,34.888822,-6.369028,19,25,0,5,1,2020-04-09 19:14:27
Africa,Malawi,984006,34.301525,-13.254308,7,8,0,0,1,2020-04-09 19:14:27
Asia,Laos,952006,102.495496,19.85627,15,15,0,0,0,2020-04-09 19:14:27
Asia,Thailand,952010,100.992541,15.870032,1451,2423,0,940,32,2020-04-09 19:14:27
Oceania,Fiji,990002,179.414413,-16.578193,15,15,0,0,0,2020-04-09 19:14:27
Africa,Libya,981003,17.228331,26.3351,12,21,0,8,1,2020-04-09 19:14:27
Europe,Belarus,964001,27.953389,53.709807,976,1066,0,77,13,2020-04-09 19:14:27
Africa,Swaziland,984010,31.465866,-26.522503,5,12,0,7,0,2020-04-09 19:14:27
Asia,Maldives,953004,73.22068,3.202778,6,19,0,13,0,2020-04-09 14:51:46
South America,Suriname,973010,-56.027783,3.919305,9,10,0,0,1,2020-04-09 14:51:46
Asia,Nepal,953005,84.124008,28.394857,8,9,0,1,0,2020-04-09 14:51:46
Africa,Gambia,982005,-15.310139,13.443182,3,4,0,0,1,2020-04-05 19:18:30
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,2020-02-29 13:08:48
Asia,India,953003,78.96288,20.593684,6039,6761,0,516,206,2020-04-11 09:00:28
North America,Mexico,971003,-102.552784,23.634501,3610,3844,0,1,233,2020-04-11 09:00:28
Asia,Indonesia,952005,113.921327,-0.789275,3142,3512,0,64,306,2020-04-11 09:00:28
Asia,Philippines,952008,121.774017,12.879721,3834,4195,0,140,221,2020-04-11 09:00:28
Asia,Saudi Arabia,955016,45.079162,23.885942,2919,3651,0,685,47,2020-04-11 09:00:28
Asia,China,951001,104.195397,35.86166,2112,83355,0,77897,3346,2020-04-11 08:55:24
South America,Suriname,973010,-56.027783,3.919305,5,10,0,4,1,2020-04-11 08:37:12
South America,Guyana,973007,-58.93018,4.860416,34,40,0,0,6,2020-04-11 08:37:12
Europe,Ukraine,964007,31.16558,48.379433,2099,2203,0,35,69,2020-04-11 08:05:44
Europe,Estonia,964002,25.013607,58.595272,1141,1258,0,93,24,2020-04-11 08:05:44
Europe,Isle of Man,0,-4.548056,54.236107,164,165,0,0,1,2020-04-11 08:05:44
North America,Trinidad and Tobago,974013,-61.222503,10.691803,101,109,0,0,8,2020-04-11 08:05:44
Europe,France,961002,2.213749,46.227638,52547,90676,0,24932,13197,2020-04-11 08:05:44
Asia,Iraq,955008,43.679291,33.223191,659,1279,0,550,70,2020-04-11 08:05:44
Asia,Pakistan,953006,69.345116,30.375321,3902,4695,0,727,66,2020-04-11 08:05:44
Asia,Armenia,955002,45.038189,40.069099,777,937,0,149,11,2020-04-11 08:05:44
Europe,Ireland,961003,-8.24389,53.41291,7043,7393,0,62,288,2020-04-11 08:05:44
Europe,Croatia,965005,15.2,45.1,1243,1495,0,231,21,2020-04-11 08:05:44
Asia,Kuwait,955011,47.481766,29.31166,880,993,0,112,1,2020-04-11 08:05:44
Africa,Morocco,981004,-7.09262,31.791702,1219,1448,0,122,107,2020-04-11 08:05:44
Asia,Bahrain,955004,50.637772,25.930414,441,998,0,551,6,2020-04-11 08:05:44
Europe,Slovenia,965014,14.995463,46.151241,978,1160,0,137,45,2020-04-11 08:05:44
Asia,Afghanistan,955001,67.709953,33.93911,474,521,0,32,15,2020-04-11 08:05:44
Africa,Ethiopia,985004,40.489673,9.145,58,65,0,4,3,2020-04-11 08:05:44
Africa,Algeria,981001,1.659626,28.033886,1268,1761,0,237,256,2020-04-11 08:05:44
South America,Argentina,973001,-63.616672,-38.416097,1370,1795,0,358,67,2020-04-11 08:05:44
Africa,Tunisia,981006,9.537499,33.886917,646,671,0,0,25,2020-04-11 08:05:44
Asia,Oman,955013,55.923255,21.512583,372,484,0,109,3,2020-04-11 08:05:44
Europe,Monaco,961005,7.412841,43.750298,86,90,0,3,1,2020-04-11 08:05:44
Oceania,Australia,990001,133.775136,-25.274398,5981,6152,0,119,52,2020-04-11 08:05:44
Africa,Mozambique,984008,35.529562,-18.665695,19,20,0,1,0,2020-04-11 08:05:44
Asia,Cyprus,955005,33.429859,35.126413,580,595,0,0,15,2020-04-11 08:05:44
Asia,United Arab Emirates,955019,53.847818,23.424076,2926,3360,0,418,16,2020-04-11 08:05:44
Africa,Benin,982001,2.315834,9.30769,29,35,0,5,1,2020-04-11 08:05:44
North America,Cuba,974004,-77.781167,21.521757,549,564,0,0,15,2020-04-11 08:05:44
Africa,Djibouti,985002,42.590275,11.825138,113,150,0,36,1,2020-04-11 08:05:44
Africa,Kenya,985005,37.906193,-0.023559,160,189,0,22,7,2020-04-11 08:05:44
Africa,Sierra Leone,982015,-11.779889,8.460555,8,8,0,0,0,2020-04-11 08:05:44
Asia,Azerbaijan,955003,47.576927,40.143105,822,991,0,159,10,2020-04-11 08:05:44
South America,Uruguay,973011,-55.765835,-32.522779,257,456,0,192,7,2020-04-11 08:05:44
Europe,Albania,965001,20.168331,41.153332,262,416,0,131,23,2020-04-11 08:05:44
Europe,Luxembourg,961004,6.129583,49.815273,2868,3163,0,241,54,2020-04-11 08:05:44
Africa,Guinea,0,-9.696645,9.945587,197,212,0,15,0,2020-04-11 08:05:44
Asia,Qatar,955015,51.183884,25.354826,2279,2512,0,227,6,2020-04-11 07:56:35
Asia,Thailand,952010,100.992541,15.870032,1427,2473,0,1013,33,2020-04-11 07:56:35
Europe,Sweden,962005,18.643501,60.128161,8798,9685,0,17,870,2020-04-11 07:56:35
Europe,Romania,965011,24.96676,45.943161,4481,5467,0,729,257,2020-04-11 07:56:35
Europe,Hungary,963004,19.503304,47.162494,1001,1190,0,112,77,2020-04-11 07:56:35
Europe,Czech Republic,963002,15.472962,49.817492,5209,5674,0,346,119,2020-04-11 07:56:35
North America,Panama,972007,-80.782127,8.537981,2461,2528,0,4,63,2020-04-11 07:56:35
Europe,Portugal,965010,-8.224454,39.399872,14897,15472,0,140,435,2020-04-11 07:56:35
Asia,Georgia,955006,43.356892,42.315407,173,230,0,54,3,2020-04-11 07:56:35
South America,Venezuela,0,-66.58973,6.42375,159,166,0,0,7,2020-04-11 07:56:35
Europe,San Marino,965012,12.457777,43.94236,308,344,0,2,34,2020-04-11 07:56:35
Asia,Iran,955007,53.688046,32.427908,28495,68192,0,35465,4232,2020-04-11 07:56:35
Asia,Lebanon,955012,35.862285,33.854721,522,609,0,67,20,2020-04-11 07:56:35
Europe,Austria,963001,14.550072,47.516231,10446,13248,0,2507,295,2020-04-11 07:56:35
Europe,Greece,965007,21.824312,39.074208,1906,2011,0,19,86,2020-04-11 07:56:35
Europe,Russia,964006,105.318756,61.52401,11028,11917,0,795,94,2020-04-11 07:56:35
Europe,Andorra,965002,1.601554,42.546245,504,601,0,71,26,2020-04-11 07:56:35
South America,Bolivia,973002,-63.588653,-16.290154,249,268,0,0,19,2020-04-11 07:56:35
Europe,Bulgaria,965004,25.48583,42.733883,608,635,0,3,24,2020-04-11 07:56:35
Asia,Turkey,955018,35.243322,38.963745,43600,47029,0,2423,1006,2020-04-11 07:56:35
South America,Colombia,973005,-74.297333,4.570868,2308,2473,0,85,80,2020-04-11 07:56:35
Europe,Iceland,962003,-19.020835,64.963051,917,1675,0,751,7,2020-04-11 07:56:35
Africa,Gabon,983004,11.609444,-0.803689,44,46,0,1,1,2020-04-11 07:56:35
Europe,Denmark,962001,9.501785,56.26392,4678,5819,0,894,247,2020-04-11 07:56:35
South America,Ecuador,973006,-78.183406,-1.831239,6724,7161,0,140,297,2020-04-11 07:56:35
Europe,Italy,965008,12.56738,41.87194,98273,147577,0,30455,18849,2020-04-11 07:56:35
North America,Martinique,0,-61.024174,14.641528,148,154,0,0,6,2020-04-11 07:56:35
Africa,Mauritius,984014,57.552152,-20.348404,286,318,0,23,9,2020-04-11 07:56:35
Asia,Malaysia,952007,101.975766,4.210484,2446,4346,0,1830,70,2020-04-11 07:56:35
Europe,United Kingdom,961007,-3.435973,55.378051,64942,70272,0,135,5195,2020-04-11 07:56:35
Europe,Norway,962004,8.468946,60.472024,6155,6267,0,0,112,2020-04-11 07:56:35
South America,Chile,973004,-71.542969,-35.675147,4800,5972,0,1115,57,2020-04-11 07:56:35
Europe,Switzerland,963008,8.227512,46.818188,12625,24184,0,10600,959,2020-04-11 07:56:35
